cleanedV	Freq
teenager	1
teens	2
tees	4
teflon	1
tehran	3
tel	1
telecast	8
telegraph	1
telemundo	1
teleprompter	7
teleprompterbut	1
teleprompters	1
telepromter	2
telethon	3
teletown	1
teletownhall	1
televise	1
television	81
televisioni	1
televisionnow	1
tell	156
tellall	1
tellen	1
teller	2
tellin	3
telling	47
tells	41
tellsbe	1
telly	1
temp	1
temper	2
temperament	6
temperature	2
temperatures	6
temperment	1
temple	1
templeton	1
tempo	3
temporary	2
temps	2
tempsand	1
ten	24
tenacious	19
tenacity	4
tenant	1
tenants	1
tend	2
tended	1
tends	1
tenfoldhis	1
tennessee	18
tennis	7
tens	10
tense	1
tension	1
tenth	1
tenuous	1
tenures	1
teo	6
teos	2
tepid	1
teresa	4
teresatell	1
terifies	1
term	71
terminal	2
terminate	3
terminated	4
terminates	2
terminating	1
terminatrd	1
terms	10
terrace	2
terre	2
terrell	1
terrelljohnny	1
terrible	207
terriblebad	1
terriblefumbled	1
terribly	4
terriblyshe	1
terrific	88
terrifica	2
terrificcongratulations	1
terrified	4
terrifying	1
terris	1
territory	3
terror	27
terrorism	27
terrorist	42
terroristfor	1
terrorists	53
terrorize	1
terry	4
terrys	1
tessa	1
test	22
testament	3
tested	1
testify	2
testifygreat	1
testimony	3
testing	6
tests	2
teutul	4
texan	2
texans	3
texas	54
texting	1
texts	1
tf	1
th	8
tha	1
thachers	1
thailand	3
thakkar	3
than	700
thank	1937
️️️thank	1
thanked	4
thankful	8
thankfully	1
thanking	5
thanks	1981
thanks1	1
thanksa	2
thanksallen	1
thanksand	8
thanksbest	1
thanksboth	1
thanksbut	1
thanksenjoy	1
thankseric	1
thanksfood	1
thanksgiving	24
thanksglad	1
thanksgood	1
thankshas	1
thankshave	1
thanksim	1
thanksit	2
thanksjust	1
thankskeep	1
thankslets	1
thanksmarissa	1
thanksmy	1
thanksread	1
thanksromney	1
thankssay	1
thanksstay	1
thanksthats	1
thanksthe	2
thanksthey	2
thankstime	1
thanksvery	2
thankswill	2
thankswilliam	1
thankswork	4
thanksyou	3
thankyou	6
thanld	1
thanx	2
that	2856
thatamp	1
thatcher	5
thatchers	2
thatd	1
thati	1
thatll	2
thats	270
thatsome	1
thatsright	1
thatthanks	1
thatthose	1
thatwith	1
thay	1
the	17152
thé	1
the13th	1
theater	4
theaters	1
theatre	2
theatrical	1
theb	1
thebillmcgee	1
thebrain	1
thebrick	1
thedonald	1
thee	1
theft	2
theftout	1
thegarybusey	1
thehorrific	1
their	505
theirs	4
them	559
thembut	2
theme	6
themeasy	1
themespecially	1
themhes	1
themhow	1
themmidas	1
themnot	1
themor	1
themour	1
themselves	39
themselves2	1
themselvesus	1
themso	1
themthey	1
themtheyve	1
themtoo	1
themvery	2
themwerent	1
then	285
thendumb	1
thenwould	1
theodore	6
theonly	1
theoretical	1
theories	3
theoriginal	1
theory	3
therapy	1
there	565
thereand	1
thereby	2
thered	1
therefore	15
therehope	1
theremy	1
thereof	1
theres	66
theresa	1
thereso	1
therespecial	1
therethe	1
therethis	1
theretune	1
thescotsman	1
these	186
thesis	1
thetoday	1
thetrump	2
thetrumpnetwork	1
they	1345
theyd	8
theydve	1
theyll	7
theyre	68
theythey	1
theyve	7
thick	1
thicke	1
thief	1
thiel	1
thiessen	1
thievery	1
thieves	2
thilangolfswag	1
thin	3
thing	211
thingnot	1
things	257
thingsa	1
thingsand	1
thingshe	1
thingshrc	1
thingswhy	1
think	826
thinker	5
thinking	111
thinkingmake	1
thinkingthis	2
thinkingwith	1
thinkking	1
thinks	54
thinksit	1
thinkthink	1
third	48
thirty	1
this	2003
thisbenghazi	1
thisrt	1
thisthanks	1
thisthursday	1
thisvery	1
thiswe	1
thks	1
thnk	1
thnx	2
tho	4
thomas	29
thoreau	4
thorough	1
thoroughly	5
those	157
though	43
thought	100
thoughtcould	1
thoughtful	1
thoughtfulness	1
thoughtis	1
thoughtlessness	3
thoughts	85
thoughtsour	1
thoughtwhat	1
thous	1
thousand	2
thousands	75
thr	3
threaded	2
threading	1
threat	47
threaten	4
threatened	7
threatening	11
threatens	1
threats	12
three	45
threshold	1
threw	2
thrill	3
thrilled	14
thrilling	1
thrive	1
thriving	1
throat	3
throated	1
throttle	1
through	120
throughly	1
throughmost	1
throughout	21
throw	13
throwing	8
thrown	13
throws	2
thru	16
thrursday	1
thsnk	1
thsnks	3
tht	1
thts	1
thug	8
thugs	14
thumb	1
thumbs	2
thunder	5
thur	1
thurs	5
thursday	49
thursday10	1
thursdays	3
thus	2
thwart	1
thx	85
thxi	1
thxtrue	1
thy	1
tick	1
ticket	21
ticketno	1
tickets	76
ticking	3
tidbits	1
tide	3
tides	1
tie	39
tied	9
tiegen	1
tier	2
ties	125
tiesthey	1
tiffany	9
tiffanys	2
tiger	24
tigers	1
tight	2
tighten	1
tightening	2
tighter	3
tightthanks	1
til	7
tiles	1
till	17
tillerson	4
tim	21
timber	1
time	987
timeand	1
timebomb	1
timebut	1
timeevery	1
timeeveryone	1
timeface	1
timego	1
timehappy	1
timeit	1
timeless	6
timeline	1
timelines	1
timely	3
timeno	2
timenot	1
timeor	1
timepieces	6
timeremain	1
times	166
timesbill	1
timeset	1
timesnever	1
timesnot	1
timesshe	1
timesthat	1
timesthe	1
timetable	1
timetake	1
timethey	1
timewarner	2
timid	1
timing	25
timken	1
timmythanks	1
timothy	2
tina	3
tingle	1
tiny	11
tip	22
tipo	1
tipping	2
tips	11
tiptoe	1
tiptoeing	1
tirade	2
tiradetotally	1
tire	2
tired	33
tiredof	1
tireless	2
tirelessly	1
titans	2
titantic	1
title	7
titled	2
titles	2
tix	3
tixs	1
tje	1
tking	1
tko	1
tl	2
tmc	1
tmobile	9
tmrw	1
tmz	1
tn	8
tngc	2
tnx	2
to	10837
to123barrel	1
toand	1
toast	1
toaster	1
tock	1
today	589
today2	1
todaya	1
todayand	1
todaybut	1
todayfool	1
todaygoing	1
todaygreat	1
todayhad	1
todayhe	1
todayid	1
todaylots	1
todayopec	1
todayover	1
todays	95
todaysgolfercouk	1
todaysuffolk	1
todaythat	1
todaytiger	1
todd	12
toe	1
toes	1
together	143
togetherbut	1
togetherdefund	1
togetherto	1
togood	1
toilet	2
tokyo	1
told	139
tolearn	1
toledo	6
toledo4pm	1
tolerate	1
tollin	1
tolls	3
tom	59
tomarrow	1
tommorow	1
tommy	1
tomoro	1
tomorrow	326
tomorrowbig	1
tomorrowgtwas	1
tomorrowheres	1
tomorrowits	1
tomorrowplace	1
tomorrows	20
tomorrowsend	1
tomorrowtrump	1
tomorrowwhy	1
ton	2
tone	7
tonehave	1
tonight	589
tonightamazing	1
tonightand	1
tonightbe	1
tonighteven	1
tonightgang	1
tonighthave	1
tonighthis	1
tonighti	1
tonightill	2
tonightim	1
tonightlooking	1
tonightone	1
tonightreally	1
tonights	49
tonightthank	1
tonighttheres	1
tonightvery	1
tonightwhich	1
tonightyou	2
tonite	7
tono	1
tons	4
tony	11
tonys	1
too	335
took	65
tool	14
tools	3
toonice	1
toooo	2
tooooo	4
toooothanks	1
tooth	1
top	226
top10	1
top5	1
topathway	1
topic	7
topics	11
topofmind	1
topped	8
topping	2
tops	12
toptier	1
torched	1
torn	4
tornado	2
tornadoes	3
toronto	32
torontoand	1
torontos	2
torres	1
tort	1
torture	7
tortured	3
torwards	1
toss	2
total	273
totalitarians	1
totally	213
totals	2
totaly	1
totrump	2
touch	106
touchdowndumbest	1
touched	7
touches	7
touching	3
touchthank	1
tough	204
toughand	1
toughblatant	1
toughdonaldtrump	1
toughen	2
tougher	10
toughest	7
toughits	1
toughness	5
toughwatch	1
tour	33
toure	6
touré	1
toured	2
toures	1
touring	4
tourism	12
tourismelectric	1
tourismyou	1
tourist	5
tourists	6
tournament	14
tournaments	4
tourney	2
tournier	2
tours	10
touting	1
touts	3
tova	1
toward	11
towards	17
towel	1
tower	224
tower11	2
tower5th	1
towerawesome	1
towering	1
towermoscow	1
towers	22
towing	1
town	33
townand	1
townhall	3
towns	1
townsend	2
toxic	2
toy	2
toya	2
toying	4
toyota	1
toys	1
tp	1
tpa	1
tpm	1
tpp	20
trac	1
trace	12
traci	1
track	52
tracker	1
tracking	3
tracks	1
traction	1
trade	120
traded	2
trademark	1
trademarked	2
trader	1
trading	6
tradition	3
traditional	1
traditions	1
traffic	3
trafficked	1
trafficking	1
trafficno	1
tragedies	1
tragedy	15
tragic	10
tragically	1
trail	18
trailblazing	1
trailer	5
train	21
trained	4
training	14
trains	3
trainwreck	1
traitor	20
traitors	3
traits	1
trajectory	3
trans	1
transaction	1
transactions	4
transcript	7
transcripts	9
transcriptsboth	1
transcriptshe	1
transfer	2
transferred	1
transferring	3
transform	5
transformation	4
transformed	5
transformers	2
transforming	1
transition	3
translate	3
translates	1
transmit	1
transpacific	6
transpaency	1
transparency	12
transparent	5
transpires	1
transplant	3
transport	2
transportation	1
trap	4
trapped	1
trash	6
trashed	1
trashes	3
trashing	2
trashy	2
traumatic	1
travel	33
traveled	2
traveledwhat	1
traveler	5
travelers	4
travelin	1
traveling	5
travellers	2
travelling	3
travels	2
travesty	6
travestythe	1
travis	2
trayvon	3
treacherous	1
tread	8
treading	1
treasure	10
treasurer	1
treasury	10
treat	34
treated	38
treaties	1
treating	9
treatment	19
treatments	4
treats	8
treaty	1
tree	4
trees	2
treeted	1
tremendous	91
tremendously	1
trend	7
trendiest	2
trending	12
trends	1
trendsetters	1
trendy	1
trey	4
trial	25
trialbut	1
trials	6
tribe	1
tribeca	2
tribune	1
tribute	13
tributes	1
trice	1
trick	4
tricks	8
tried	38
tries	13
trigger	2
triky	1
trillion	48
trillions	9
trim	1
trio	4
trip	37
triple	5
tripled	1
tripqualitystyleampvalue	1
trips	3
triumph	5
triumphantly	1
triumphs	1
triumphshe	1
triumphthe	1
trivial	2
troll	3
trolls	2
tromps	1
troop	2
trooper	1
troops	35
troopsour	1
trophy	3
tropically	1
trouble	48
troubled	4
troublei	2
troublein	1
troublelike	1
troublemaker	1
troublemakers	1
troubling	1
trough	1
trounced	2
trout	1
trove	1
truce	1
truck	2
truckload	1
trucks22china	1
trudeau	1
true	712
truea	1
truealex	1
trueand	2
truebut	2
truedo	1
trueeasy	1
truefhank	1
truegood	1
truehe	1
truei	1
trueisnt	1
trueits	1
truejust	1
truely	1
truethanks	4
truethey	1
trueweak	1
truhan	1
truly	150
truman	8
trump	3100
trump2	1
trump2016	13
trump4president	1
trumpachusetts	1
trumpamania	2
trumpamerica	1
trumpamprespects	1
trumpand	1
trumpanyfreakingbody	1
trumpative	1
trumpbacked	1
trumpbrilliant	1
trumpcard	1
trumpcare	1
trumpcollections	1
trumpcompetence	1
trumpcruz	1
trumpdamac	1
trumpdc	1
trumpdoral	2
trumped	5
trumpenomics	1
trumpets	2
trumpforpresident	1
trumpgiuliani	1
trumpgreat	1
trumphe	2
trumphes	1
trumphope	1
trumphotelcollectioncomchicago	1
trumpi	2
trumpim	1
trumpin	2
trumping	3
trumpkept	1
trumplike	1
trumpmobile	2
trumpnot	1
trumpocrats	1
trumpon	1
trumpophobes	1
trumpour	1
trumppalin	1
trumppathetic	1
trumppaul	1
trumppence	1
trumpplease	1
trumppleasehe	1
trumpqampa	1
trumpremain	1
trumprussia	1
trumps	93
trumpsafe	1
trumpseach	1
trumpster	2
trumpstyle	1
trumpsuccess	1
trumptastic	1
trumpthank	1
trumptower	1
trumpu	1
trumpwe	1
trumpwest	1
trumpy	3
trumpyou	1
trust	61
trusted	7
trustedhow	1
trustees	1
trusting	1
trusts	3
trustworthy	4
truth	184
truthful	10
truthfully	2
truthfulness	1
truthhe	1
truthi	1
truthrealitykeep	1
truths	3
truththanks	1
truthtrump	1
truthweve	1
truthyou	1
try	87
trying	112
trys	1
ts	1
tsa	1
tsarnaev	1
tso	1
tt	1
ttonight	1
ttys	1
tu	1
tube	2
tubes	5
tucson	2
tude	1
tue	2
tues	1
tuesday	66
tuesdayand	1
tuesdayhow	1
tuesdays	2
tuff	1
tug	2
tuition	2
tuitions	1
tulsa	2
tumble	2
tumbleweeds	1
tumblr	1
tumor	1
tump	1
tune	87
tuned	49
tunein	1
tuning	4
tunnels	1
turbine	14
turbines	90
turbinescausing	1
turbineslosers	1
turbinesthey	1
turf	2
turkey	4
turkeyistanbul	1
turmoil	10
turn	87
turnaround	2
turnberry	78
turnberrygreat	3
turnberrys	1
turncoat	1
turned	50
turner	1
turnergreat	1
turning	23
turnoff	1
turnout	6
turnouts	1
turns	21
turtleback	1
tv	159
tv1	1
tvi	1
tvs	8
tw	1
twain	10
tweak	1
tweaked	1
tweaking	1
tweedledum	1
tweeps	2
tweet	89
tweeted	12
tweeter	1
tweeters	1
tweeting	53
tweetingno	1
tweets	92
tweetsholy	1
tweetslike	1
tweetslove	1
tweetsvery	1
tweetswhy	1
tweetsyou	1
twelve	2
twenties	1
twenty	2
twice	23
twilight	2
twin	1
twinkies	1
twinkle	1
twirl	1
twist	8
twisted	3
twisting	5
twit	1
twits	1
twitter	133
twitterand	1
twitterhas	1
twitters	2
twitterthank	1
twitterverse	1
twitteryou	1
twitteryour	1
twitteryoure	1
two	226
twoday	1
twohour	1
twoman	1
twosided	1
twostar	1
twoterm	1
twothirds	1
twotime	1
twtd	1
tx	6
ty	4
tyco	1
tycoon	6
tying	2
tylar	1
tyler	4
tylers	1
tyngsboro	1
type	8
types	3
typical	12
typically	1
tyranny	1
tyrants	1
tyrone	1
tyrrell	3
tyson	7
tzu	11
u	335
u6	1
ua	2
uae	1
uaw	1
uberfamous	1
ubs	1
uc	1
ud	1
udall	1
ufc	4
uganda	1
ugandan	2
ugliest	4
ugly	44
uh	1
uhm	1
ujust	2
uk	45
uknow	1
ukraine	9
uks	2
ul	1
ultimate	20
ultimately	8
ultra	5
ulysses	2
um	4
umass	2
umc	1
umer	1
umm	1
ummmi	1
umpteenth	1
un	19
unable	14
unacceptable	2
unacceptablecnn	1
unaccountable	1
unaffiliated	1
unaffordable	4
unafraid	1
unamerican	1
unanimous	3
unanimously	1
unappreciated	1
unarmed	1
unassuming	1
unattractive	3
unauthorized	1
unaware	1
unbalanced	2
unbearable	1
unbecoming	1
unbelievable	43
unbelievably	3
unbiased	3
unbroken	1
uncertain	2
uncertainty	2
unchained	3
unclassify	1
uncle	8
uncomfortable	3
uncomfortableamp	1
uncomfortablelooking	1
unconstitutional	4
unconstitutionally	1
uncooperative	1
uncovered	1
undecided	4
undecideds	3
undeniable	1
under	175
underachieving	1
underage	1
underdog	1
underemployment	2
underestimate	16
underestimated	3
underestimates	1
underfunded	1
underground	1
underhanded	1
underlings	1
undermines	1
undermining	1
underperforming	2
underpins	1
underprivileged	1
underrated	1
underreport	1
understand	68
understanding	5
understands	14
understandthe	1
understatement	1
understood	5
undertake	9
undertaken	1
undertones	1
undervalued	1
underwater	1
underway	6
undet	1
undetstand	1
undisputed	1
undo	2
undocumented	2
undoing	1
undoubtedly	1
unearthed	1
uneducated	1
unelectable	1
unemployed	19
unemployment	70
unempoyment	1
unenthusiastic	1
unethical	5
unexpected	2
unfair	36
unfairjust	1
unfairly	11
unfairlybig	1
unfairness	1
unfeasible	1
unfinished	1
unfit	9
unfixable	1
unfolding	1
unfoldinggetting	1
unfollow	3
unfollowed	1
unfollowing	2
unforced	1
unforgettable	1
unforgivable	1
unfortunate	2
unfortunately	14
unfortunatethe	1
unfreakinbelievable	1
unfriendly	1
unfunded	2
unfunny	3
ungrateful	5
unhappiness	1
unhappy	5
unheard	5
uni	1
unification	2
unified	1
uniform	2
uniforms	4
unify	5
unifying	2
unilaterally	6
unimpeded	1
unimportant	1
uninhabited	1
uninsured	8
union	21
unions	4
unique	13
uniqueevery	1
uniqueness	1
unit	9
unite	11
united	158
unitedstates	1
unites	1
units	1
unity	10
univ	2
universal	7
universe	82
universities	2
university	50
universitys	1
universo	1
univision	13
univisions	1
unknowingly	1
unknown	2
unleash	4
unleashed	4
unleashes	1
unless	35
unlike	29
unlikely	2
unlimited	3
unloads	1
unlocked	1
unlocking	1
unlucky	3
unmatched	3
unmet	1
unmitigated	2
unnamed	1
unnatural	1
unnecessary	6
unnegotiate	1
unofficial	1
unopposed	1
unparalleled	5
unpatriotic	4
unpleasant	1
unpopular	2
unprecedented	6
unpredictable	3
unpresidential	1
unprofessional	6
unproven	2
unpunished	1
unqualified	5
unquestionable	1
unquestionably	1
unraveling	2
unreal	5
unreasonable	1
unregulated	1
unrelated	1
unrelenting	1
unreliable	7
unreported	5
unresloved	1
unrest	1
uns	2
unsafe	3
unscheduled	2
unscrew	1
unscripted	1
unsecure	1
unsecured	1
unselfishness	1
unsexiest	1
unsightly	1
unsotppable	1
unstable	2
unstoppable	3
unstoppablehe	1
unsubstantiated	1
unsuspecting	1
unsustainable	12
untalented	4
untapped	1
unthinkable	1
until	143
unto	1
untrue	5
untrusting	1
untruthful	1
unuil	1
unused	1
unusually	2
unveil	4
unveiled	1
unveiling	3
unveils	5
unverifiable	1
unverified	1
unwanted	3
unwarranted	1
unwatchable	10
unwell	1
unwieldy	1
unwilling	4
unyielding	1
uobama	1
up	899
upamp	1
upand	1
upbringing	1
upcoming	32
upcoming13th	1
update	7
updated	5
updates	6
updating	1
upfronts	1
upgrade	1
upgrades	2
upheld	1
uphold	1
uphow	1
upi	3
upits	1
upkeep	1
upmake	1
upon	10
upped	1
upperlower	1
upping	1
upright	1
uprighting	1
uproar	1
ups	5
upset	18
upside	4
upso	1
upstage	1
upstanding	1
upstarts	1
upstate	7
uptick	2
uptoo	1
uptown	1
upward	1
upwards	1
upwe	1
upyou	2
ur	64
uranium	2
urban	5
urbandale	1
urbane	1
ure	1
urespect	1
urge	1
urged	2
urgency	1
urgent	3
urgently	2
urges	1
urging	4
urls	1
urour	1
urselfbut	1
uruguay	5
us	1233
us200m	1
usa	216
usag	5
usage	1
usaisrael2	1
usall	1
usand	2
usano	1
usaor	1
usas	1
usausa	1
usay	1
usayou	1
usc	11
uschamber	1
uscs	1
use	168
used	117
useful	1
useless	7
user	2
username	1
users	1
uses	14
usescontrols	1
usfl	1
usga	4
ushas	1
ushering	1
using	66
usmarines	2
usmc	15
usonly	1
usprestige	1
usquick	1
uss	6
ussenate	1
usss	2
ussupreme	1
usthe	1
usthen	1
usthey	1
usual	23
usually	8
usurpers	1
uswe	1
ut	1
utah	12
utero	1
utility	2
utilize	2
utmost	4
utter	5
uur	1
uve	1
uwatch	1
uwere	1
v	12
v12	1
va	38
va7	1
vaca	1
vacation	32
vacationer	6
vacationing	3
vacations	5
vacationsgolfs	1
vaccinated	3
vaccinations	8
vaccinationsthe	1
vaccine	8
vaccines	8
vacuum	2
vacuuming	1
vader	1
vague	1
vain	1
valargest	1
valentine	1
valentines	4
valet	1
valhalla	1
valid	1
validated	1
valley	5
valleys	2
valuable	6
valuables	1
value	16
values	26
valuing	1
vampire	1
vampires	1
van	19
vancouver	18
vancouvercanada	1
vancouvers	4
vancouverthanks	1
vanderbilt	1
vandersloot	1
vanessa	2
vanishing	1
vanity	13
vanso	1
varieties	1
variety	4
various	15
vast	11
vatican	4
vattenfall	6
vattenfallfollow	1
ve	2
veep	1
vega	4
vegas	90
vegasgreat	1
vegasits	1
vegaswill	1
vehemently	1
vendetta	2
vending	1
venezuela	7
venezuelan	1
vengeance	1
veni	1
venture	3
ventures	3
venturesplease	1
venturewriting	1
venturi	1
venue	14
venues	1
vera	4
verbal	1
verbally	1
verdes	15
verdict	3
verge	2
verified	2
verify	2
verizon	5
verlander	3
verma	1
vermont	5
vernon	1
verrazano	1
verrazanonarrows	1
versatility	1
verse	1
versed	1
version	9
versioni	2
versus	2
very	1117
veryvery	1
vescio	5
vest	1
vet	11
veteran	15
veterans	77
veto	2
vetoedcont	1
vetos	1
vets	64
vetshe	1
vetted	1
vetting	6
vf	1
vi	2
via	795
viability	1
viable	4
viableamp	1
vibe	3
vibrant	3
vice	16
vicechief	1
vicente	2
viceversa	1
vici	1
vicious	13
viciously	9
vick	4
vicky	2
victim	5
victimize	1
victimized	1
victims	33
victimswe	1
victor	2
victoria	1
victorias	2
victories	7
victorious	17
victoriousand	1
victoriouslook	1
victoriouswhich	1
victory	97
victoryhas	1
victorythe	1
vidal	1
video	147
videobroaddrick	1
videoobamas	1
videos	9
videotape	1
vidi	1
vieira	1
vietnam	7
vietnam6	1
view	76
viewed	4
viewers	31
viewerscelebritiessponsors	1
viewership	5
viewersthats	1
viewersthe	1
viewing	2
views	75
vigilance	3
vigilant	10
vigorously	1
vile	1
vilified	1
villa	9
village	3
villagers	1
villages	1
villain	1
villas	2
vince	39
vincent	6
vinces	1
vinci	1
vindicate	1
vindication	1
vine	4
vines	1
vineyard	7
vineyards	3
vinifera	1
vintage	1
violate	1
violating	1
violation	7
violence	12
violencereally	1
violent	13
violently	3
vip	5
virgil	4
virgin	1
virginia	72
virginians	1
virginias	3
virnelli	1
virtual	1
virtually	14
virtue	4
virtues	2
virture	1
virus	4
vis	2
visa	3
visas	4
viscountess	1
visible	1
visibly	1
vision	53
visionaries	3
visionariesthey	1
visionary	8
visions	1
visit	94
visited	27
visiting	28
visitor	2
visitors	5
visits	4
vista	2
vistas	1
visual	1
visually	3
vital	4
vitality	2
vivica	2
vivicia	1
vladimir	7
vlog	1
vm	1
vocal	1
vocals	1
vociferously	1
vodka	1
voice	25
voices	4
voided	1
volition	1
volume	1
voluntarily	1
volunteer	8
volunteers	5
von	4
vortex	2
vote	742
vote🏻	1
voted	74
voted4u	1
votehe	1
votei	1
votemost	1
voteplease	1
voter	33
voterfraud	1
votergrade	1
voters	78
voterssupporters	1
votes	56
votesbeat	1
voteshundreds	1
votestand	1
votethankfully	1
votevote	1
votewe	2
voting	111
vows	3
voyagenext	1
vp	40
vpcandidate	1
vpe	1
vpotus	1
vpreally	1
vps	1
vs	41
vt	4
vu	1
vulgar	1
vulgarian	1
vulnerable	3
vulture	1
vv	1
w	194
w68	1
wa	6
wack	1
wacko	7
wacky	3
wade	1
wades	1
waffling	1
wage	4
wageearners	1
wager	1
wages	9
wagons	1
wahlberg	1
waikiki	4
waikikis	1
wait	289
waite	1
waited	7
waiters	1
waitersvalet	1
waitgo	1
waitin	1
waiting	63
waiting4president	1
waits	2
waive	1
waived	1
waiver	1
waivers	2
wake	28
wakestop	1
wakeup	1
waking	1
walding	1
waldo	9
waldorf	3
walk	29
walked	10
walker	24
walkers	4
walking	6
walkoff	1
walks	1
walksthetalk	1
wall	117
wallace	31
wallach	1
walled	1
wallet	6
wallets	1
wallflower	1
walls	6
wallsis	1
walmart	4
walsh	1
walt	4
waltdisney	1
walter	6
walters	7
walton	1
wand	1
wandered	1
wanna	20
wannabe	2
want	523
wanted	59
wanting	15
wants	212
wantsautomatic	1
wapo	3
war	102
ward	3
wardrobe	2
warehouses	1
warfare	8
warfarewe	1
warheads	1
warhol	3
wariraq	1
warm	9
warmed	1
warmest	7
warming	111
warminga	1
warmingdont	1
warn	4
warned	11
warner	5
warning	7
warnings	2
warns	5
warped	1
warplanes	1
warranted	2
warren	38
warrenbuffett	1
warrens	1
warrior	7
warriors	6
warriorsits	1
warriorsobama	1
wars	7
warships	2
warsyet	1
wartime	1
warwick	1
wary	1
was	1669
was14	1
wash	4
washington	181
washingtondc	1
washingtons	5
wasnt	43
wasnt	1
wasserman	5
waste	92
wasted	29
wasteful	4
wastehorrible	1
wastehud	1
wastelanda	1
wastes	8
wasthe	1
wasting	37
waswhat	1
watc	1
watch	550
watchdog	3
watched	103
watchednobody	1
watcher	1
watches	7
watchi	1
watchin	2
watching	253
watchingreally	1
watchyesterday	1
water	40
waterboarding	5
waterbury	1
waterfall	3
waterfront	1
watergate	6
waterget	2
watergets	1
waterloo	2
waters	3
watertown	1
waterville	1
watkins	1
waukesha	3
wave	5
waverage	1
waverly	1
waves	3
waving	3
waward	1
way	484
waych	1
wayit	1
waymake	1
wayne	23
waynes	1
ways	19
waysad	1
wayso	1
waythe	1
waywatching	1
waywhy	1
wb	1
wbenghazi	1
wclarity	1
wcnc	1
wcommon	1
wcourses	1
wcuff	1
wdon	1
wdonaldtrump	2
we	2368
weak	111
weaken	1
weakened	3
weakening	4
weakens	1
weaker	2
weakest	4
weaklings	1
weakness	29
weaknesses	1
weaknesssad	1
wealth	32
wealthiest	1
wealthy	6
weapon	10
weapons	29
wear	34
wearing	18
wears	4
weasels	1
weather	24
weatherboring	1
weave	1
web	7
webb	8
webisode	2
website	75
websites	6
websitethen	1
websta	1
